Epoch,Training Accuracy,Generalization Accuracy
0,6.208333333333333,26.666666666666668
1,66.95833333333333,88.0
2,93.04166666666667,94.0
3,96.625,91.5
4,97.45833333333333,98.83333333333333
5,98.20833333333333,98.83333333333333
6,99.45833333333333,98.5
7,99.875,98.66666666666667
8,99.95833333333333,99.0
9,100.0,98.83333333333333
10,100.0,99.0
11,100.0,99.0
12,100.0,99.0
13,100.0,99.0
14,100.0,99.0
15,100.0,99.0
16,100.0,99.0
17,100.0,99.0
18,100.0,99.0
19,100.0,99.0
