Epoch,Training Accuracy,Generalization Accuracy
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,0.0,0.0
14,0.0,0.0
15,0.0,0.0
16,0.0,0.0
17,0.0,0.0
18,0.0,0.0
19,0.0,0.0
20,0.0,0.0
21,0.0,0.0
22,0.0,0.0
23,0.0,0.0
24,0.0,0.0
25,0.0,0.0
26,0.0,0.0
27,0.0,0.0
28,0.0,0.0
29,0.0,0.0
30,0.0,0.0
31,0.0,0.0
32,0.0,0.0
33,0.0,0.0
34,0.0,0.0
35,0.0,0.0
36,0.0,0.0
37,0.0,0.0
38,0.0,0.0
39,0.0,0.0
40,0.0,0.0
41,0.0,0.0
42,0.0,0.0
43,0.0,0.0
44,0.0,0.0
45,0.0,0.0
46,0.0,0.0
47,0.0,0.0
48,0.0,0.0
49,0.0,0.0
50,0.0,0.0
51,0.0,0.0
52,0.0,0.0
53,0.0,0.0
54,0.0,0.0
55,0.0,0.0
56,0.0,0.0
57,0.0,0.0
58,0.0,0.0
59,0.0,0.0
60,0.0,0.0
61,0.0,0.0
62,0.3333333333333333,0.0
63,0.0,0.25925925925925924
64,1.3333333333333333,0.37037037037037035
65,1.3333333333333333,0.8518518518518517
66,2.0,0.888888888888889
67,2.3333333333333335,1.111111111111111
68,2.6666666666666665,1.074074074074074
69,2.3333333333333335,1.4444444444444444
70,2.3333333333333335,1.4814814814814814
71,2.6666666666666665,1.1851851851851853
72,2.6666666666666665,1.4814814814814814
73,2.6666666666666665,1.4814814814814814
74,2.6666666666666665,1.4814814814814814
75,2.6666666666666665,1.5185185185185186
76,2.6666666666666665,1.5185185185185186
77,2.6666666666666665,1.5185185185185186
78,2.6666666666666665,1.5185185185185186
79,2.6666666666666665,1.5185185185185186
80,2.6666666666666665,1.5185185185185186
81,2.6666666666666665,1.5555555555555556
82,2.6666666666666665,1.5555555555555556
83,2.6666666666666665,1.5555555555555556
84,2.6666666666666665,1.5555555555555556
85,2.6666666666666665,1.5555555555555556
86,2.6666666666666665,1.5555555555555556
87,2.6666666666666665,1.5555555555555556
88,2.6666666666666665,1.5555555555555556
89,2.6666666666666665,1.5555555555555556
90,2.6666666666666665,1.5555555555555556
91,2.6666666666666665,1.5555555555555556
92,2.6666666666666665,1.5555555555555556
93,2.6666666666666665,1.5555555555555556
94,2.6666666666666665,1.5555555555555556
95,2.6666666666666665,1.5555555555555556
96,2.6666666666666665,1.5555555555555556
97,2.6666666666666665,1.5555555555555556
98,2.6666666666666665,1.5555555555555556
99,2.6666666666666665,1.5555555555555556
100,2.6666666666666665,1.5555555555555556
101,2.6666666666666665,1.5555555555555556
102,2.6666666666666665,1.5555555555555556
103,2.6666666666666665,1.5555555555555556
104,2.6666666666666665,1.5555555555555556
105,2.6666666666666665,1.5555555555555556
106,2.6666666666666665,1.5555555555555556
107,2.6666666666666665,1.6296296296296298
108,2.6666666666666665,1.7407407407407407
109,3.3333333333333335,1.7407407407407407
110,2.6666666666666665,1.8888888888888888
111,4.333333333333333,2.3703703703703707
112,4.333333333333333,2.259259259259259
113,4.333333333333333,2.6296296296296293
114,4.666666666666667,2.444444444444444
115,4.333333333333333,3.0740740740740744
116,4.666666666666667,3.037037037037037
117,5.666666666666667,3.0
118,5.333333333333333,3.8148148148148153
119,6.333333333333333,3.9259259259259256
120,6.666666666666667,3.481481481481481
121,7.333333333333333,3.777777777777778
122,7.333333333333333,4.592592592592593
123,8.0,4.444444444444444
124,8.0,4.37037037037037
125,9.333333333333334,4.037037037037037
126,8.0,5.4074074074074066
127,8.666666666666666,5.222222222222222
128,9.666666666666666,4.740740740740741
129,9.0,4.666666666666667
130,10.0,4.4074074074074066
131,9.0,4.962962962962963
132,8.666666666666666,5.592592592592592
133,9.666666666666666,5.74074074074074
134,10.0,5.555555555555555
135,9.0,6.296296296296295
136,10.666666666666666,6.259259259259259
137,10.333333333333334,6.333333333333333
138,10.333333333333334,6.037037037037036
139,11.333333333333334,6.518518518518518
140,11.666666666666666,6.666666666666665
141,12.0,6.111111111111111
142,11.666666666666666,6.333333333333332
143,12.333333333333334,7.0
144,12.666666666666666,7.148148148148149
145,13.333333333333334,6.888888888888889
146,12.0,7.62962962962963
147,13.0,7.259259259259259
148,13.333333333333334,8.0
149,12.666666666666666,8.407407407407407
150,13.666666666666666,7.888888888888888
151,13.333333333333334,8.37037037037037
152,13.666666666666666,8.74074074074074
153,14.666666666666666,8.518518518518517
154,14.666666666666666,7.962962962962962
155,14.666666666666666,8.555555555555555
156,14.333333333333334,9.074074074074074
157,14.666666666666666,9.333333333333334
158,15.333333333333334,9.444444444444445
159,15.333333333333334,9.25925925925926
160,15.333333333333334,9.592592592592592
161,15.333333333333334,10.074074074074073
162,16.0,9.740740740740739
163,15.333333333333334,9.999999999999998
164,16.333333333333332,10.148148148148147
165,16.0,10.148148148148147
166,16.0,9.74074074074074
167,15.666666666666666,9.666666666666666
168,16.333333333333332,10.222222222222221
169,16.666666666666668,10.481481481481477
170,17.333333333333332,10.925925925925924
171,17.666666666666668,11.25925925925926
172,18.333333333333332,11.444444444444445
173,18.666666666666668,11.962962962962964
174,18.666666666666668,11.888888888888888
175,19.0,11.555555555555554
176,20.333333333333332,11.814814814814813
177,20.0,11.777777777777779
178,20.0,12.296296296296298
179,20.666666666666668,12.444444444444445
180,21.0,12.37037037037037
181,20.333333333333332,13.037037037037035
182,21.666666666666668,13.074074074074074
183,20.666666666666668,13.851851851851851
184,22.333333333333332,13.851851851851851
185,21.333333333333332,14.851851851851851
186,21.666666666666668,15.814814814814815
187,22.666666666666668,15.51851851851852
188,23.666666666666668,14.925925925925926
189,23.0,15.481481481481477
190,22.333333333333332,16.703703703703702
191,24.666666666666668,15.740740740740739
192,24.0,16.074074074074073
193,24.333333333333332,15.962962962962962
194,24.666666666666668,17.000000000000004
195,26.333333333333332,16.37037037037037
196,25.0,16.85185185185185
197,25.0,17.62962962962963
198,25.333333333333332,17.814814814814817
199,25.333333333333332,18.14814814814815
200,26.0,17.444444444444446
201,25.333333333333332,17.296296296296298
202,26.0,17.48148148148148
203,25.666666666666668,17.925925925925927
204,26.0,17.296296296296298
205,26.333333333333332,16.88888888888889
206,26.333333333333332,17.592592592592595
207,25.666666666666668,18.14814814814815
208,26.0,18.11111111111111
209,26.0,18.222222222222225
210,25.666666666666668,18.40740740740741
211,26.333333333333332,18.25925925925926
212,26.666666666666668,18.14814814814815
213,26.666666666666668,18.333333333333332
214,26.666666666666668,17.703703703703706
215,26.333333333333332,18.03703703703704
216,26.333333333333332,17.814814814814817
217,26.333333333333332,17.814814814814817
218,26.666666666666668,18.77777777777778
219,26.333333333333332,19.11111111111111
220,27.0,18.962962962962965
221,27.333333333333332,17.77777777777778
222,26.333333333333332,19.48148148148148
223,27.666666666666668,18.88888888888889
224,27.666666666666668,18.37037037037037
225,27.666666666666668,18.51851851851852
226,27.0,19.333333333333332
227,28.333333333333332,18.851851851851848
228,27.666666666666668,18.62962962962963
229,28.333333333333332,19.333333333333336
230,27.666666666666668,19.666666666666668
231,28.333333333333332,19.59259259259259
232,28.666666666666668,19.66666666666667
233,28.333333333333332,19.33333333333333
234,28.333333333333332,19.407407407407405
235,27.666666666666668,19.037037037037035
236,28.666666666666668,19.51851851851852
237,28.666666666666668,20.11111111111111
238,29.666666666666668,20.444444444444446
239,29.333333333333332,20.37037037037037
240,28.666666666666668,21.222222222222225
241,29.333333333333332,20.40740740740741
242,29.0,20.925925925925927
243,29.333333333333332,20.703703703703706
244,28.666666666666668,21.370370370370377
245,29.666666666666668,20.888888888888893
246,29.0,21.370370370370377
247,29.666666666666668,21.518518518518523
248,30.0,21.074074074074076
249,29.333333333333332,21.703703703703706
250,30.0,21.851851851851855
251,30.666666666666668,21.66666666666667
252,30.0,21.629629629629637
253,31.0,21.666666666666664
254,30.666666666666668,21.888888888888896
255,30.0,22.333333333333336
256,31.0,22.222222222222225
257,30.666666666666668,22.703703703703706
258,31.0,22.444444444444446
259,30.666666666666668,21.925925925925927
260,31.0,22.370370370370374
261,31.333333333333332,22.740740740740748
262,31.0,23.07407407407408
263,31.0,23.148148148148152
264,32.333333333333336,22.481481481481488
265,31.666666666666668,22.555555555555564
266,31.666666666666668,22.407407407407415
267,31.333333333333332,23.2962962962963
268,31.666666666666668,23.037037037037045
