Epoch,Training Accuracy,Generalization Accuracy
276,34.333333333333336,25.407407407407405
277,35.666666666666664,24.629629629629633
278,34.333333333333336,24.814814814814817
279,34.666666666666664,25.259259259259256
280,35.333333333333336,24.925925925925924
281,34.666666666666664,25.592592592592595
282,35.666666666666664,25.111111111111107
283,35.333333333333336,25.037037037037035
284,35.333333333333336,25.814814814814813
285,35.0,25.629629629629626
286,34.666666666666664,25.740740740740737
287,36.333333333333336,25.66666666666667
288,35.666666666666664,25.629629629629626
289,35.333333333333336,25.85185185185185
290,36.333333333333336,25.96296296296296
291,35.333333333333336,26.111111111111107
292,35.666666666666664,25.962962962962955
293,36.333333333333336,26.259259259259256
294,36.666666666666664,25.777777777777775
295,36.0,26.148148148148145
296,36.666666666666664,26.296296296296294
297,36.666666666666664,26.37037037037037
298,37.0,25.962962962962955
299,35.333333333333336,26.888888888888882
300,37.0,27.037037037037027
301,37.0,27.296296296296294
302,37.0,26.88888888888889
303,37.333333333333336,26.96296296296296
304,37.0,26.666666666666668
305,37.333333333333336,27.185185185185183
306,36.666666666666664,26.88888888888889
307,37.0,27.518518518518515
308,37.0,27.185185185185187
309,38.0,27.703703703703706
310,37.666666666666664,27.33333333333333
311,39.0,26.259259259259252
312,37.333333333333336,27.148148148148145
313,37.0,27.555555555555554
314,37.666666666666664,26.629629629629626
315,37.0,27.555555555555554
316,37.666666666666664,27.333333333333332
317,38.333333333333336,27.85185185185185
318,38.333333333333336,28.18518518518518
319,38.666666666666664,26.925925925925924
320,38.0,28.074074074074073
321,37.666666666666664,28.33333333333333
322,39.333333333333336,27.851851851851848
323,37.666666666666664,28.370370370370367
324,37.333333333333336,28.44444444444445
325,37.666666666666664,28.62962962962963
326,38.666666666666664,28.11111111111111
327,38.0,27.925925925925927
328,38.333333333333336,28.037037037037035
329,37.666666666666664,28.333333333333332
330,38.666666666666664,27.814814814814813
331,37.666666666666664,27.7037037037037
332,38.0,27.666666666666668
333,38.0,28.148148148148145
334,39.333333333333336,28.185185185185183
335,39.0,27.48148148148148
336,38.0,28.296296296296294
337,39.0,28.51851851851852
338,39.0,27.814814814814817
339,38.666666666666664,28.62962962962963
340,38.333333333333336,28.148148148148145
341,39.333333333333336,28.14814814814815
342,38.666666666666664,28.222222222222225
343,39.0,28.22222222222222
344,38.666666666666664,28.296296296296294
345,38.333333333333336,28.962962962962965
346,39.333333333333336,27.85185185185185
347,38.333333333333336,27.777777777777775
348,38.666666666666664,28.185185185185183
349,38.666666666666664,28.925925925925924
350,38.0,28.666666666666668
351,39.0,28.888888888888893
352,39.0,28.666666666666668
353,39.0,28.555555555555554
354,38.333333333333336,28.407407407407405
355,38.666666666666664,28.296296296296294
356,38.0,28.333333333333332
357,39.666666666666664,28.518518518518515
358,38.666666666666664,28.74074074074074
359,39.0,28.148148148148145
360,39.0,28.333333333333332
361,39.0,28.814814814814813
362,39.333333333333336,29.074074074074076
363,38.666666666666664,28.14814814814815
364,39.333333333333336,28.037037037037035
365,39.333333333333336,27.814814814814817
366,39.0,28.814814814814813
367,39.333333333333336,28.51851851851852
368,39.666666666666664,28.22222222222222
369,39.666666666666664,28.25925925925926
370,39.0,28.925925925925924
371,39.333333333333336,28.777777777777775
372,39.333333333333336,28.666666666666668
373,39.0,28.85185185185185
374,39.0,28.88888888888889
375,39.333333333333336,28.555555555555554
376,38.666666666666664,28.555555555555554
377,39.666666666666664,28.666666666666664
378,39.666666666666664,28.814814814814817
379,39.333333333333336,28.740740740740744
380,39.666666666666664,28.85185185185185
381,39.666666666666664,28.85185185185185
382,39.666666666666664,28.777777777777775
383,39.666666666666664,28.85185185185185
384,39.666666666666664,28.85185185185185
385,39.666666666666664,28.740740740740744
386,39.333333333333336,28.37037037037037
387,39.333333333333336,28.74074074074074
388,39.666666666666664,28.48148148148148
389,39.333333333333336,28.7037037037037
390,39.333333333333336,28.148148148148145
391,39.333333333333336,28.555555555555554
392,39.333333333333336,28.7037037037037
393,40.0,28.666666666666668
394,39.333333333333336,28.814814814814813
395,40.0,28.407407407407405
396,39.666666666666664,28.51851851851852
397,39.666666666666664,28.59259259259259
398,40.0,28.37037037037037
399,40.0,28.703703703703702
400,39.666666666666664,28.814814814814817
401,39.666666666666664,28.740740740740737
402,39.666666666666664,28.925925925925924
403,39.666666666666664,28.851851851851848
404,40.0,28.777777777777775
405,40.0,28.88888888888889
406,39.333333333333336,29.148148148148145
407,40.0,28.55555555555555
408,39.666666666666664,29.11111111111111
409,40.0,29.185185185185183
410,40.333333333333336,29.481481481481477
411,39.666666666666664,28.999999999999996
412,40.0,28.59259259259259
413,40.0,29.111111111111107
414,40.0,29.0
415,40.0,28.259259259259256
416,39.666666666666664,28.74074074074074
417,40.0,28.7037037037037
418,39.666666666666664,28.74074074074074
419,39.666666666666664,28.851851851851855
420,39.666666666666664,28.555555555555554
421,39.666666666666664,28.666666666666668
422,40.0,28.296296296296294
423,39.666666666666664,28.703703703703702
424,39.666666666666664,28.88888888888889
425,40.0,28.555555555555554
426,40.0,28.777777777777782
427,40.0,29.111111111111107
428,40.0,29.037037037037035
429,40.333333333333336,28.925925925925924
430,40.0,28.77777777777778
431,40.0,28.59259259259259
432,40.0,28.666666666666664
433,40.0,28.925925925925927
434,39.666666666666664,29.51851851851852
435,40.0,29.296296296296298
436,40.0,30.0
437,41.0,29.629629629629626
438,40.666666666666664,29.666666666666664
439,40.666666666666664,29.888888888888893
440,41.333333333333336,30.074074074074076
441,41.666666666666664,29.962962962962965
442,41.333333333333336,29.777777777777775
443,41.333333333333336,30.03703703703703
444,41.333333333333336,30.703703703703702
445,41.333333333333336,30.14814814814815
446,41.333333333333336,30.444444444444443
447,41.333333333333336,30.370370370370374
448,41.333333333333336,30.22222222222222
449,41.333333333333336,30.370370370370374
450,41.666666666666664,30.074074074074073
451,41.0,30.444444444444446
452,41.666666666666664,30.22222222222222
453,41.333333333333336,30.407407407407405
454,41.666666666666664,30.148148148148145
455,41.333333333333336,29.85185185185185
456,41.666666666666664,30.000000000000004
457,41.666666666666664,30.40740740740741
458,41.333333333333336,30.666666666666668
459,42.0,30.37037037037037
460,41.666666666666664,31.18518518518518
461,41.666666666666664,30.81481481481482
462,42.333333333333336,31.074074074074073
463,42.0,30.518518518518515
464,41.666666666666664,31.037037037037035
465,43.0,31.0
466,41.666666666666664,31.03703703703704
467,42.333333333333336,31.48148148148148
468,43.0,31.7037037037037
469,42.333333333333336,31.814814814814813
470,43.666666666666664,31.407407407407405
471,43.333333333333336,31.48148148148148
472,42.333333333333336,31.518518518518523
473,42.666666666666664,31.925925925925924
474,43.666666666666664,32.48148148148148
475,44.0,32.37037037037037
476,44.0,32.14814814814815
477,42.0,31.481481481481477
478,43.0,31.185185185185183
479,43.333333333333336,31.259259259259256
480,43.0,31.148148148148145
481,44.0,31.51851851851852
482,42.666666666666664,31.22222222222222
483,42.666666666666664,31.259259259259256
484,42.333333333333336,31.000000000000004
485,41.666666666666664,30.407407407407405
486,41.666666666666664,30.22222222222222
487,41.666666666666664,30.62962962962963
488,42.0,30.555555555555554
489,42.0,30.25925925925926
490,41.666666666666664,30.48148148148148
491,42.0,30.555555555555554
492,42.0,30.222222222222225
493,42.0,30.444444444444446
494,42.666666666666664,30.444444444444443
495,42.333333333333336,30.370370370370374
496,42.666666666666664,30.62962962962963
497,43.0,30.51851851851852
498,42.666666666666664,30.740740740740744
499,43.0,30.814814814814817
500,43.0,30.962962962962965
501,43.0,31.0
502,43.0,30.962962962962965
503,43.0,30.962962962962965
504,43.333333333333336,31.0
505,43.666666666666664,31.185185185185183
506,43.0,31.37037037037037
507,43.0,31.40740740740741
508,43.666666666666664,31.40740740740741
509,44.0,31.296296296296298
510,43.333333333333336,31.814814814814813
511,44.333333333333336,31.48148148148148
512,44.0,31.666666666666668
513,44.0,31.666666666666668
514,44.666666666666664,31.629629629629623
515,44.333333333333336,32.62962962962963
516,44.333333333333336,32.03703703703704
517,45.666666666666664,32.37037037037037
518,45.0,32.51851851851852
519,45.333333333333336,32.81481481481482
520,45.666666666666664,32.851851851851855
521,45.0,32.81481481481482
522,45.333333333333336,32.925925925925924
523,45.666666666666664,32.62962962962963
524,45.666666666666664,33.111111111111114
525,45.333333333333336,33.40740740740741
526,46.0,32.55555555555556
527,45.0,32.51851851851851
528,45.333333333333336,32.48148148148148
529,45.0,33.37037037037037
530,45.333333333333336,32.85185185185185
531,44.666666666666664,32.77777777777778
532,45.0,32.48148148148148
533,45.666666666666664,32.18518518518519
534,45.0,32.51851851851852
535,45.333333333333336,32.25925925925926
536,45.666666666666664,32.2962962962963
537,45.333333333333336,32.407407407407405
538,45.0,32.48148148148148
539,45.0,32.851851851851855
540,45.666666666666664,33.48148148148148
541,47.0,33.888888888888886
542,46.666666666666664,33.55555555555556
543,46.333333333333336,33.40740740740741
544,45.666666666666664,33.25925925925926
545,45.333333333333336,32.851851851851855
546,45.333333333333336,32.51851851851852
547,45.0,32.592592592592595
548,45.666666666666664,32.888888888888886
549,45.666666666666664,32.92592592592593
550,46.666666666666664,33.85185185185185
551,48.0,33.77777777777778
552,47.0,34.25925925925926
553,47.333333333333336,34.2962962962963
554,45.333333333333336,33.55555555555556
555,46.666666666666664,33.59259259259259
556,46.666666666666664,33.55555555555556
557,45.333333333333336,32.96296296296296
558,46.0,33.37037037037037
559,47.0,33.407407407407405
560,47.0,34.62962962962963
561,47.666666666666664,34.07407407407407
562,45.666666666666664,33.59259259259259
563,47.666666666666664,33.99999999999999
564,47.333333333333336,33.85185185185185
565,47.666666666666664,33.925925925925924
566,47.666666666666664,34.111111111111114
567,45.666666666666664,34.18518518518518
568,45.333333333333336,34.18518518518519
569,47.333333333333336,34.148148148148145
570,46.0,34.0
571,45.666666666666664,33.81481481481482
572,46.333333333333336,33.7037037037037
573,45.666666666666664,33.48148148148148
574,45.666666666666664,33.11111111111111
575,45.333333333333336,32.77777777777778
576,45.666666666666664,32.77777777777778
577,45.333333333333336,32.77777777777778
578,45.666666666666664,32.7037037037037
579,45.666666666666664,32.7037037037037
580,45.0,32.851851851851855
581,45.666666666666664,32.77777777777778
582,45.666666666666664,32.77777777777778
583,45.333333333333336,32.92592592592592
584,45.333333333333336,32.77777777777778
585,45.666666666666664,32.888888888888886
586,45.333333333333336,33.11111111111111
587,45.666666666666664,32.629629629629626
588,45.666666666666664,32.81481481481481
589,45.666666666666664,32.77777777777778
590,45.333333333333336,33.148148148148145
591,46.0,33.59259259259259
592,45.333333333333336,32.888888888888886
593,45.666666666666664,32.888888888888886
594,45.666666666666664,32.92592592592593
595,45.333333333333336,32.99999999999999
596,45.666666666666664,33.0
597,45.666666666666664,32.851851851851855
598,46.0,33.48148148148148
599,46.666666666666664,33.77777777777778
600,46.666666666666664,33.92592592592593
601,45.333333333333336,33.55555555555555
602,46.0,32.92592592592593
603,45.666666666666664,33.07407407407407
604,46.0,33.7037037037037
605,46.0,33.74074074074074
606,47.0,33.74074074074074
607,46.0,33.51851851851851
608,46.333333333333336,33.77777777777778
609,47.0,33.74074074074074
610,46.0,33.25925925925926
611,46.0,33.44444444444444
612,45.666666666666664,33.07407407407407
613,45.333333333333336,33.22222222222222
614,45.666666666666664,33.148148148148145
615,45.666666666666664,33.0
616,45.666666666666664,33.48148148148148
617,46.0,33.77777777777778
618,46.0,33.18518518518519
619,45.666666666666664,32.96296296296296
620,45.333333333333336,33.444444444444436
621,46.333333333333336,33.7037037037037
622,46.666666666666664,34.666666666666664
623,48.0,35.48148148148149
624,46.666666666666664,35.22222222222222
625,49.0,35.592592592592595
626,46.666666666666664,34.74074074074074
627,47.333333333333336,34.81481481481482
628,47.333333333333336,34.333333333333336
629,47.0,34.48148148148148
630,45.666666666666664,34.40740740740741
631,48.333333333333336,35.037037037037045
632,47.333333333333336,34.74074074074074
633,47.666666666666664,34.592592592592595
634,48.333333333333336,35.18518518518519
635,48.666666666666664,35.333333333333336
636,46.0,34.74074074074075
637,45.666666666666664,34.51851851851852
638,47.333333333333336,34.5925925925926
639,47.666666666666664,34.37037037037037
640,46.0,34.18518518518518
641,45.666666666666664,34.111111111111114
642,46.0,33.77777777777778
643,46.666666666666664,34.333333333333336
644,48.0,34.81481481481482
645,48.333333333333336,35.03703703703704
646,46.666666666666664,34.03703703703703
647,47.333333333333336,34.37037037037037
648,47.333333333333336,34.148148148148145
649,46.666666666666664,34.22222222222222
650,47.0,34.111111111111114
651,45.666666666666664,33.51851851851852
652,46.0,33.888888888888886
653,45.666666666666664,33.333333333333336
654,46.0,34.11111111111111
655,46.666666666666664,33.92592592592593
656,46.0,33.62962962962963
657,46.0,34.11111111111111
658,47.333333333333336,34.48148148148149
659,45.666666666666664,33.33333333333333
660,46.0,33.333333333333336
661,46.333333333333336,33.99999999999999
662,46.666666666666664,34.0
663,46.666666666666664,34.18518518518519
664,47.333333333333336,34.2962962962963
665,47.666666666666664,34.22222222222222
666,45.666666666666664,34.2962962962963
667,47.666666666666664,34.44444444444444
668,46.333333333333336,34.2962962962963
669,46.0,34.222222222222214
670,47.333333333333336,34.333333333333336
671,47.0,34.03703703703704
672,47.333333333333336,34.333333333333336
673,47.666666666666664,34.44444444444444
674,46.0,34.25925925925925
675,45.666666666666664,33.851851851851855
676,46.0,33.666666666666664
677,47.333333333333336,34.2962962962963
678,46.333333333333336,34.03703703703704
679,46.0,33.51851851851851
680,45.666666666666664,33.148148148148145
681,46.0,33.0
682,45.666666666666664,33.18518518518518
683,46.0,33.11111111111111
684,46.0,33.666666666666664
685,46.0,33.33333333333333
686,46.333333333333336,33.96296296296296
687,46.0,33.96296296296296
688,47.333333333333336,34.03703703703704
689,47.666666666666664,34.40740740740741
690,48.0,35.07407407407408
691,46.333333333333336,34.851851851851855
692,47.666666666666664,35.88888888888889
693,48.333333333333336,36.03703703703704
694,47.666666666666664,35.777777777777786
695,47.0,35.14814814814815
696,47.0,35.18518518518518
697,47.666666666666664,36.37037037037037
698,47.333333333333336,36.07407407407408
699,48.333333333333336,36.92592592592594
700,49.0,37.07407407407408
701,48.0,36.777777777777786
702,48.666666666666664,37.111111111111114
703,47.333333333333336,36.777777777777786
704,48.0,36.592592592592595
705,47.333333333333336,36.07407407407407
706,48.0,36.92592592592593
707,49.0,38.18518518518519
708,49.666666666666664,37.851851851851855
709,48.666666666666664,37.74074074074075
710,49.666666666666664,38.07407407407408
711,50.0,38.14814814814815
712,47.666666666666664,37.14814814814815
713,48.0,36.7037037037037
714,48.0,37.14814814814815
715,48.0,36.25925925925926
716,48.0,36.81481481481481
717,48.666666666666664,36.7037037037037
718,49.666666666666664,37.25925925925926
719,50.0,37.51851851851852
720,49.333333333333336,38.0
721,50.0,37.96296296296297
722,48.666666666666664,38.14814814814815
723,50.0,37.851851851851855
724,48.333333333333336,37.592592592592595
725,51.333333333333336,38.2962962962963
726,48.666666666666664,38.25925925925927
727,49.0,37.40740740740741
728,49.333333333333336,36.92592592592593
729,48.0,36.77777777777778
730,48.666666666666664,36.96296296296296
731,48.666666666666664,37.111111111111114
732,49.333333333333336,37.18518518518519
733,50.0,38.25925925925926
734,50.0,38.037037037037045
735,49.0,38.222222222222236
736,48.333333333333336,37.51851851851852
737,49.0,38.33333333333334
738,51.333333333333336,38.48148148148149
739,51.666666666666664,38.666666666666664
740,52.0,38.81481481481482
741,51.0,39.111111111111114
742,51.333333333333336,39.222222222222236
743,52.333333333333336,39.40740740740741
744,49.666666666666664,39.1851851851852
745,49.666666666666664,39.25925925925926
746,50.333333333333336,39.00000000000001
747,52.333333333333336,39.22222222222222
748,52.0,39.55555555555556
749,51.0,39.81481481481482
750,49.666666666666664,39.037037037037045
751,51.0,39.92592592592593
752,52.0,39.92592592592594
753,50.0,39.70370370370371
754,51.666666666666664,39.81481481481482
755,52.333333333333336,39.777777777777786
756,53.333333333333336,39.88888888888889
757,54.0,40.296296296296305
758,54.0,40.222222222222236
759,52.0,40.25925925925927
760,51.666666666666664,40.481481481481495
761,49.666666666666664,40.296296296296305
762,50.0,40.1851851851852
763,50.0,39.62962962962964
764,52.0,39.55555555555556
765,54.0,39.74074074074075
766,52.666666666666664,40.0
767,50.0,39.48148148148149
768,50.333333333333336,38.70370370370371
769,50.666666666666664,39.333333333333336
770,52.0,38.88888888888889
771,50.333333333333336,38.92592592592593
772,51.666666666666664,38.777777777777786
773,49.333333333333336,38.666666666666664
774,50.0,39.44444444444445
775,51.666666666666664,39.555555555555564
776,51.333333333333336,39.037037037037045
777,50.333333333333336,38.14814814814815
778,50.333333333333336,37.96296296296296
779,49.333333333333336,37.55555555555556
780,49.0,36.51851851851851
781,48.666666666666664,36.96296296296296
782,49.333333333333336,36.96296296296296
783,49.333333333333336,37.25925925925926
784,50.0,37.55555555555556
785,49.666666666666664,36.48148148148149
786,48.666666666666664,36.333333333333336
787,48.666666666666664,36.666666666666664
788,48.666666666666664,36.666666666666664
789,49.0,37.96296296296296
790,51.0,38.037037037037045
791,51.333333333333336,38.18518518518519
792,51.666666666666664,39.14814814814815
793,50.333333333333336,38.592592592592595
794,50.666666666666664,38.222222222222236
795,50.0,37.222222222222214
796,49.666666666666664,37.81481481481482
797,49.0,37.111111111111114
798,48.666666666666664,36.55555555555556
799,49.666666666666664,37.2962962962963
800,49.666666666666664,37.48148148148149
801,50.333333333333336,37.81481481481481
802,51.333333333333336,38.370370370370374
803,50.333333333333336,38.370370370370374
804,51.333333333333336,38.48148148148149
805,51.0,37.48148148148149
806,50.0,37.40740740740741
807,49.333333333333336,37.2962962962963
808,50.333333333333336,37.55555555555556
809,51.0,37.592592592592595
810,50.0,38.25925925925927
811,51.0,38.74074074074075
812,50.666666666666664,38.40740740740741
813,51.666666666666664,38.2962962962963
814,51.666666666666664,38.66666666666667
815,50.333333333333336,38.851851851851855
816,52.666666666666664,39.03703703703704
817,51.666666666666664,38.92592592592593
818,50.333333333333336,38.92592592592593
819,49.0,38.48148148148149
820,49.333333333333336,37.851851851851855
821,49.333333333333336,37.592592592592595
822,50.0,37.48148148148149
823,50.0,37.48148148148149
824,50.0,37.44444444444445
825,49.666666666666664,37.2962962962963
826,50.666666666666664,37.44444444444445
827,51.0,37.55555555555556
828,50.333333333333336,37.44444444444445
829,49.0,37.111111111111114
830,49.0,36.96296296296296
831,49.0,36.333333333333336
832,48.666666666666664,37.03703703703704
833,48.666666666666664,36.592592592592595
834,49.333333333333336,37.037037037037045
835,48.666666666666664,37.0
836,49.333333333333336,36.592592592592595
837,48.666666666666664,36.407407407407405
838,50.333333333333336,37.81481481481482
839,49.666666666666664,37.22222222222222
840,50.0,37.2962962962963
841,49.666666666666664,37.55555555555556
842,49.333333333333336,36.92592592592593
843,50.0,37.96296296296296
844,50.666666666666664,38.33333333333334
845,50.333333333333336,38.370370370370374
846,50.0,37.62962962962963
847,51.0,37.37037037037037
848,49.333333333333336,37.96296296296296
849,52.0,38.40740740740741
850,51.333333333333336,38.62962962962964
851,49.0,37.22222222222222
852,49.0,36.37037037037037
853,49.0,36.7037037037037
854,49.0,36.2962962962963
855,48.666666666666664,36.407407407407405
856,48.666666666666664,36.2962962962963
857,49.0,36.25925925925926
858,49.0,36.407407407407405
859,49.333333333333336,36.592592592592595
860,48.666666666666664,36.48148148148149
861,49.333333333333336,37.44444444444445
862,50.333333333333336,37.44444444444445
863,51.0,38.22222222222222
